X-coordinate,Y-coordinate,Heading,Going to ID,Current segment
2.508676052093506,0.32625916600227356,2.216806650161743,0,14
2.4430506229400635,0.4415854215621948,1.9148964881896973,0,14
2.4181060791015625,0.48231637477874756,1.7641239166259766,0,14
2.3822755813598633,0.8091875314712524,1.6982883214950562,0,18
2.3187944889068604,1.0035901069641113,1.9341387748718262,0,18
2.1728949546813965,1.261214256286621,2.3620033264160156,0,18
1.9533354043960571,1.377627968788147,2.84663462638855,0,18
1.6165556907653809,1.4037587642669678,-3.0940279960632324,0,18
1.2714576721191406,1.3955334424972534,3.055668592453003,0,22
1.0951591730117798,1.4510804414749146,2.732572317123413,0,22
0.876412570476532,1.6166008710861206,2.20747709274292,0,22
0.7647315263748169,1.828127145767212,1.7941594123840332,0,22
0.7338973879814148,2.0601744651794434,1.4446146488189697,0,22
0.7530921101570129,2.170586585998535,1.2594759464263916,0,22
0.858016848564148,2.326943874359131,0.8391242623329163,0,22
1.0936884880065918,2.5034656524658203,0.43821126222610474,0,22
1.4397867918014526,2.6329805850982666,0.31148648262023926,0,26
1.7296372652053833,2.726980209350586,0.27183476090431213,0,26
2.0968499183654785,2.8121721744537354,0.19155950844287872,0,26
2.459883451461792,2.8696839809417725,0.08903131633996964,0,26
2.8208374977111816,2.872069835662842,-0.06239186227321625,0,26
3.0769379138946533,2.837021827697754,-0.2447400987148285,0,26
3.2546627521514893,2.778865337371826,-0.43525466322898865,0,26
3.4014110565185547,2.695408821105957,-0.6561141610145569,0,26
3.567715883255005,2.485525131225586,-1.074971318244934,0,26
3.653188705444336,2.2591259479522705,-1.3630785942077637,0,26
3.684966802597046,1.9101110696792603,-1.5699288845062256,0,6
3.6993305683135986,1.5168718099594116,-1.5565860271453857,0,10
3.7036521434783936,1.1174988746643066,-1.5635474920272827,0,10
3.707688808441162,0.7250343561172485,-1.5836198329925537,0,10
3.673438787460327,0.5068725347518921,-1.8404946327209473,0,14
3.5453970432281494,0.26800841093063354,-2.274587631225586,0,14
3.378854274749756,0.1393614113330841,-2.5993497371673584,0,14
3.263645648956299,0.09121360629796982,-2.775998830795288,0,14
3.0999093055725098,0.05257764458656311,-2.9881784915924072,0,14
2.805100202560425,0.07040537893772125,2.8784096240997314,0,14
2.54490065574646,0.25901973247528076,2.3496108055114746,0,14
2.471323013305664,0.44947582483291626,2.0189313888549805,0,14
2.4269375801086426,0.476394921541214,1.7637503147125244,0,14
2.404815912246704,0.624169647693634,1.6317082643508911,0,14
2.348926305770874,0.9317234754562378,1.8555446863174438,0,18
2.219421863555908,1.2002819776535034,2.224290132522583,0,18
2.03084135055542,1.3489749431610107,2.72135591506958,0,18
1.8140554428100586,1.402561902999878,3.0285329818725586,0,18
1.4704517126083374,1.3963078260421753,-3.029358148574829,0,18
1.1672037839889526,1.4279122352600098,2.876495838165283,0,22
0.9433616399765015,1.5430033206939697,2.3925111293792725,0,22
0.8011058568954468,1.7230188846588135,1.9519890546798706,0,22
0.7461487650871277,1.9457634687423706,1.6229320764541626,0,22
0.7465153336524963,2.1252822875976562,1.3399149179458618,0,22
0.7991417050361633,2.2845630645751953,1.0143853425979614,0,22
1.0065609216690063,2.449887990951538,0.5835329294204712,0,22
1.2237154245376587,2.5577738285064697,0.32402628660202026,0,26
1.5970945358276367,2.6783580780029297,0.29531463980674744,0,26
2.0029666423797607,2.7976162433624268,0.2151167392730713,0,26
2.3698818683624268,2.8585824966430664,0.11893618106842041,0,26
2.6510143280029297,2.878476619720459,0.015668213367462158,0,26
2.999720811843872,2.8489649295806885,-0.17847685515880585,0,26
3.2201473712921143,2.795212507247925,-0.39174219965934753,0,26
3.3274385929107666,2.738924026489258,-0.5352469086647034,0,26
3.5183849334716797,2.559711217880249,-0.942745566368103,0,26
3.6231601238250732,2.3533835411071777,-1.2581989765167236,0,26
3.679255723953247,2.039090633392334,-1.5407607555389404,0,30
3.693603277206421,1.6407444477081299,-1.5509908199310303,0,10
3.701460599899292,1.2460417747497559,-1.55988609790802,0,10
3.704195022583008,0.9379545450210571,-1.564488410949707,0,10
3.694329023361206,0.5906596779823303,-1.7097275257110596,0,14
3.5816714763641357,0.30511823296546936,-2.1926016807556152,0,14
3.412161350250244,0.12540701031684875,-2.568403720855713,0,14
3.2876858711242676,0.09553235024213791,-2.7611355781555176,0,14
3.171999216079712,0.06760579347610474,-2.901587963104248,0,14
2.87880277633667,0.05656203255057335,2.9842453002929688,0,14
2.6144938468933105,0.18269291520118713,2.527963638305664,0,14
2.460174083709717,0.34307998418807983,2.0782470703125,0,14
2.419074535369873,0.4242459237575531,1.8935801982879639,0,14
2.3860912322998047,0.5853638648986816,1.6621426343917847,0,14
2.3437340259552,0.9178321361541748,1.8062117099761963,0,18
2.228273391723633,1.1549841165542603,2.1482644081115723,0,18
2.0951874256134033,1.3210185766220093,2.5599021911621094,0,18
1.8407657146453857,1.4007633924484253,2.993346929550171,0,18
1.468828558921814,1.3788011074066162,-3.0589354038238525,0,18
1.163428544998169,1.4169594049453735,2.879054546356201,0,22
0.9421775937080383,1.536632776260376,2.381540536880493,0,22
0.813776433467865,1.679388165473938,2.0389790534973145,0,22
0.7427854537963867,1.9569957256317139,1.6277140378952026,0,22
0.7394930720329285,2.123849868774414,1.3505598306655884,0,22
0.7880477905273438,2.2663731575012207,1.0542445182800293,0,22
0.930050790309906,2.3824429512023926,0.7044072151184082,0,22
1.1945827007293701,2.5482728481292725,0.33540597558021545,0,26
1.5654282569885254,2.673332929611206,0.3000035583972931,0,26
1.9281063079833984,2.77931809425354,0.2285461723804474,0,26
2.3001010417938232,2.8500027656555176,0.14138181507587433,0,26
2.5785043239593506,2.8751468658447266,0.04709634929895401,0,26
2.9308340549468994,2.8624367713928223,-0.13180287182331085,0,26
3.206693172454834,2.799945592880249,-0.37686097621917725,0,26
3.3257462978363037,2.7460079193115234,-0.5247071981430054,0,26
3.4664387702941895,2.6254119873046875,-0.7912734746932983,0,26
3.617814540863037,2.3820223808288574,-1.2192668914794922,0,26
3.67423677444458,2.0815961360931396,-1.5143494606018066,0,30
3.691826105117798,1.6907635927200317,-1.5502744913101196,0,10
3.699018716812134,1.293113350868225,-1.5576227903366089,0,10
3.7051243782043457,0.9852889776229858,-1.562998652458191,0,10
3.70109224319458,0.6192787289619446,-1.6697611808776855,0,14
3.618621826171875,0.36523792147636414,-2.0744435787200928,0,14
3.4324839115142822,0.1540415734052658,-2.5254464149475098,0,14
3.3348357677459717,0.09009372442960739,-2.6987130641937256,0,14
3.210681915283203,0.054629966616630554,-2.8819167613983154,0,14
2.9127249717712402,0.03955549746751785,3.022642135620117,0,14
2.621511220932007,0.1402466893196106,2.5312726497650146,0,14
2.4594337940216064,0.3348220884799957,2.097785472869873,0,14
2.419856071472168,0.4205777645111084,1.9094067811965942,0,14
2.386958599090576,0.5568291544914246,1.6885294914245605,0,14
2.346292018890381,0.8937127590179443,1.772066354751587,0,18
2.2389323711395264,1.142821192741394,2.1116232872009277,0,18
2.0711476802825928,1.3146297931671143,2.6086392402648926,0,18
1.8661589622497559,1.3817195892333984,2.933666229248047,0,18
1.5447497367858887,1.3934624195098877,-3.0611441135406494,0,18
1.2234011888504028,1.4031356573104858,2.9697935581207275,0,22
0.9841915369033813,1.503211498260498,2.4790258407592773,0,22
0.8450313806533813,1.653437614440918,2.1253695487976074,0,22
0.7512637376785278,1.8962516784667969,1.712162971496582,0,22
0.738394021987915,2.0901870727539062,1.3974066972732544,0,22
0.7550802826881409,2.1690425872802734,1.2531572580337524,0,22
0.7550802826881409,2.171642780303955,1.2531572580337524,0,22
0.7550802826881409,2.1755425930023193,1.2531572580337524,0,22
0.7550802826881409,2.1677262783050537,1.2531572580337524,0,22
0.8599166870117188,2.3425204753875732,0.8372437357902527,0,22
1.0956729650497437,2.5025789737701416,0.4396617114543915,0,22
1.4407740831375122,2.631549119949341,0.31401485204696655,0,26
1.7257088422775269,2.720505714416504,0.2752576470375061,0,26
2.091081142425537,2.810073137283325,0.1902541220188141,0,26
2.463693141937256,2.868337631225586,0.09040441364049911,0,26
2.8127920627593994,2.875230312347412,-0.06253699958324432,0,26
3.0743367671966553,2.8367159366607666,-0.24142926931381226,0,26
3.2556588649749756,2.781015396118164,-0.4357776343822479,0,26
3.3737924098968506,2.7134697437286377,-0.6052570343017578,0,26
3.5303049087524414,2.5093438625335693,-1.016556739807129,0,26
3.666748523712158,2.1932191848754883,-1.42654550075531,0,30
3.6829051971435547,1.965192198753357,-1.5647567510604858,0,6
3.698934555053711,1.520621657371521,-1.5566061735153198,0,10
3.703369140625,1.121122121810913,-1.563180923461914,0,10
3.7075271606445312,0.7268598675727844,-1.581744909286499,0,10
3.67618989944458,0.5034152269363403,-1.8415292501449585,0,14
3.5451834201812744,0.2568727135658264,-2.2867846488952637,0,14
3.382537841796875,0.11547569930553436,-2.6256814002990723,0,14
3.306257963180542,0.08733681589365005,-2.746865749359131,0,14
3.301057815551758,0.0730368122458458,-2.7527997493743896,0,14
3.301057815551758,0.07433681190013885,-2.7520499229431152,0,14
3.3036580085754395,0.07823681086301804,-2.7537953853607178,0,14
3.3023579120635986,0.07693681120872498,-2.752121925354004,0,14
3.3023579120635986,0.07433681190013885,-2.7541589736938477,0,14
3.3023579120635986,0.07563681155443192,-2.7541589736938477,0,14
3.3023579120635986,0.07433681190013885,-2.752753257751465,0,14
3.3036580085754395,0.07563681155443192,-2.7537877559661865,0,14
3.3023579120635986,0.07563681155443192,-2.755533218383789,0,14
3.3036580085754395,0.07433681190013885,-2.752042531967163,0,14
3.301057815551758,0.07563681155443192,-2.754042863845825,0,14
3.301057815551758,0.07433681190013885,-2.7537331581115723,0,14
3.301057815551758,0.07433830201625824,-2.7537331581115723,0,14
3.301057815551758,0.07693830132484436,-2.7537331581115723,0,14
3.301057815551758,0.07303830236196518,-2.7537331581115723,0,14
3.3036580085754395,0.07693957537412643,-2.753824472427368,0,14
3.3036580085754395,0.07433957606554031,-2.7555699348449707,0,14
3.3036580085754395,0.07563957571983337,-2.7590606212615967,0,14
3.301057815551758,0.0717395767569542,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07563957571983337,-2.7590606212615967,0,14
3.3023579120635986,0.07563957571983337,-2.7590606212615967,0,14
3.304957866668701,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.304957866668701,0.07433957606554031,-2.7590606212615967,0,14
3.3023579120635986,0.07043957710266113,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3036580085754395,0.07693957537412643,-2.7590606212615967,0,14
3.306257963180542,0.07693957537412643,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.301057815551758,0.0717395767569542,-2.7590606212615967,0,14
3.3036580085754395,0.07303957641124725,-2.7590606212615967,0,14
3.301057815551758,0.0717395767569542,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.0717395767569542,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3036580085754395,0.07303957641124725,-2.7590606212615967,0,14
3.3036580085754395,0.07303957641124725,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.304957866668701,0.07563957571983337,-2.7590606212615967,0,14
3.3036580085754395,0.07563957571983337,-2.7590606212615967,0,14
3.3036580085754395,0.07433957606554031,-2.7590606212615967,0,14
3.3036580085754395,0.07563957571983337,-2.7590606212615967,0,14
3.3036580085754395,0.07563957571983337,-2.7590606212615967,0,14
3.3036580085754395,0.07563957571983337,-2.7590606212615967,0,14
3.3036580085754395,0.0717395767569542,-2.7590606212615967,0,14
3.3023579120635986,0.07303957641124725,-2.7590606212615967,0,14
3.3415279388427734,0.08932275325059891,-2.7590606212615967,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.349019765853882,0.1191413402557373,-2.972580671310425,0,14
3.349019765853882,0.1191413402557373,-2.972580671310425,0,14
3.3516197204589844,0.12044133991003036,-2.972580671310425,0,14
3.3503196239471436,0.11654134094715118,-2.972580671310425,0,14
3.347719669342041,0.1191413402557373,-2.972580671310425,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.3503196239471436,0.11784134060144424,-2.972580671310425,0,14
3.3503196239471436,0.12044133991003036,-2.972580671310425,0,14
3.3503196239471436,0.12044133991003036,-2.972580671310425,0,14
3.347719669342041,0.1191413402557373,-2.972580671310425,0,14
3.349019765853882,0.12044133991003036,-2.972580671310425,0,14
3.3503196239471436,0.12044133991003036,-2.972580671310425,0,14
3.3088600635528564,0.1131843701004982,-2.948254108428955,0,14
2.975100517272949,0.05387364327907562,3.115501642227173,0,14
2.699904680252075,0.12155814468860626,2.6965036392211914,0,14
2.4947750568389893,0.29240119457244873,2.202470302581787,0,14
2.414339303970337,0.47620248794555664,1.83851957321167,0,14
2.3853840827941895,0.6216307878494263,1.6250122785568237,0,14
2.384148359298706,0.6769959926605225,1.5637601613998413,0,14
2.3737592697143555,0.6684702038764954,1.5454034805297852,0,12
2.392988681793213,0.6828005313873291,1.0917725563049316,0,12
2.416537284851074,0.6880860328674316,0.49202993512153625,0,12
2.4633257389068604,0.7092735171318054,-0.07338826358318329,0,12
2.516068458557129,0.7004207372665405,-0.5989663600921631,0,12
2.5748021602630615,0.6086050868034363,-1.2008183002471924,0,12
2.638913631439209,0.4030187726020813,-1.2331584692001343,0,12
2.791937828063965,0.196730375289917,-0.6061023473739624,0,12
3.020207405090332,0.11249861866235733,-0.10447989404201508,0,12
3.2979624271392822,0.15468917787075043,0.3637274503707886,0,12
3.4830636978149414,0.2909282147884369,0.7694441080093384,0,12
3.6123945713043213,0.5347118973731995,1.2564208507537842,0,12
3.6470224857330322,0.7802257537841797,1.5571142435073853,0,8
3.658768653869629,1.181275725364685,1.5115790367126465,0,8
3.666419744491577,1.4623335599899292,1.5202422142028809,0,8
3.683314561843872,1.8657029867172241,1.5474365949630737,0,4
3.6851305961608887,2.025266647338867,1.5480990409851074,0,4
3.689030647277832,2.0304667949676514,1.5498443841934204,0,4
3.6739256381988525,2.1957509517669678,1.7100459337234497,0,28
3.608985185623169,2.4304556846618652,2.019617795944214,0,24
3.571078300476074,2.4542016983032227,2.1547646522521973,0,24
3.5725550651550293,2.455456018447876,2.1547646522521973,0,24
3.571326732635498,2.4580752849578857,2.1547646522521973,0,24
3.4027957916259766,2.666085958480835,2.4956045150756836,0,24
3.200195074081421,2.7636160850524902,2.776735305786133,0,24
2.8792777061462402,2.8357701301574707,3.0301384925842285,0,24
2.5224649906158447,2.8389391899108887,-3.0981619358062744,0,24
2.149813413619995,2.7965264320373535,-2.9925296306610107,0,24
1.8644756078720093,2.743525981903076,-2.934652328491211,0,24
1.4877514839172363,2.6488325595855713,-2.870339870452881,0,24
1.2379716634750366,2.5719592571258545,-2.838297128677368,0,24
1.0782643556594849,2.513293504714966,-2.7236886024475098,0,20
0.8760995864868164,2.354079008102417,-2.248891592025757,0,20
0.7852221131324768,2.1741697788238525,-1.8753286600112915,0,20
0.7692626118659973,1.909658670425415,-1.3906011581420898,0,20
0.8984044790267944,1.645323634147644,-0.8494678735733032,0,20
1.1134085655212402,1.4996416568756104,-0.3481845259666443,0,20
1.397164225578308,1.468596339225769,0.07249730825424194,0,20
1.6601107120513916,1.4743578433990479,-0.03996436297893524,0,16
1.9505350589752197,1.4179459810256958,-0.4220268428325653,0,16
2.1575520038604736,1.2605773210525513,-0.9094516634941101,0,16
2.2725203037261963,1.0019575357437134,-1.3245196342468262,0,16
2.303602933883667,0.7902206182479858,-1.5001592636108398,0,16
2.3082339763641357,0.6450514197349548,-1.5854771137237549,0,12
2.358823776245117,0.4029177129268646,-1.1813501119613647,0,12
2.5222666263580322,0.1957167536020279,-0.7277956008911133,0,12
2.752941131591797,0.04729967191815376,-0.2990029454231262,0,12
2.9848058223724365,0.01998598873615265,0.008794779889285564,0,12
3.270589590072632,0.08068560808897018,0.39737048745155334,0,12
3.5053484439849854,0.26148489117622375,0.8352041840553284,0,12
3.6314828395843506,0.5125914812088013,1.3256466388702393,0,12
3.657552480697632,0.6999129056930542,1.5422111749649048,0,12
3.664750099182129,1.1352589130401611,1.5221052169799805,0,8
3.6733462810516357,1.5025744438171387,1.5298014879226685,0,8
3.6867120265960693,1.8966467380523682,1.551112413406372,0,4
3.689105272293091,2.0939176082611084,1.5962700843811035,0,28
3.646521806716919,2.341761350631714,1.876318097114563,0,24
3.516177177429199,2.549826145172119,2.2347261905670166,0,24
3.3053035736083984,2.7212302684783936,2.6645729541778564,0,24
2.9952261447906494,2.822768449783325,2.9642975330352783,0,24
2.724639892578125,2.843719482421875,3.1104371547698975,0,24
2.358459949493408,2.8286917209625244,-3.043973684310913,0,24
1.9875825643539429,2.769237756729126,-2.958505868911743,0,24
1.573509693145752,2.674041509628296,-2.88247013092041,0,24
1.2818354368209839,2.58398175239563,-2.84346604347229,0,24
1.1645665168762207,2.5473995208740234,-2.829566717147827,0,20
0.9636471271514893,2.439663887023926,-2.4667019844055176,0,20
0.802695095539093,2.231010675430298,-1.9837843179702759,0,20
0.759306013584137,1.968271017074585,-1.49314546585083,0,20
0.8168150186538696,1.770358681678772,-1.123496651649475,0,20
0.9844871163368225,1.5645174980163574,-0.6375523805618286,0,20
1.2298272848129272,1.4675171375274658,-0.148654967546463,0,20
1.5479129552841187,1.4714410305023193,0.07948731631040573,0,16
1.851228952407837,1.4533804655075073,-0.2702310383319855,0,16
2.049220561981201,1.3678736686706543,-0.6218424439430237,0,16
2.2186667919158936,1.162433385848999,-1.1075655221939087,0,16
2.299733877182007,0.8325711488723755,-1.4717711210250854,0,16
2.3080880641937256,0.6570779085159302,-1.5758512020111084,0,16
2.324690341949463,0.5285027623176575,-1.4240809679031372,0,12
2.430382490158081,0.2874980866909027,-0.9469823837280273,0,12
2.635361909866333,0.10758092999458313,-0.5076701641082764,0,12
2.893749475479126,0.019812120124697685,-0.09655193239450455,0,12
3.1953907012939453,0.04324387386441231,0.2894038259983063,0,12
3.401336431503296,0.16542258858680725,0.6144942045211792,0,12
3.5771498680114746,0.39253243803977966,1.0559524297714233,0,12
3.6487507820129395,0.5991998910903931,1.4707516431808472,0,12
3.658738851547241,0.9842429161071777,1.5282483100891113,0,8
3.6641829013824463,1.284033179283142,1.5209676027297974,0,8
3.675201177597046,1.6481043100357056,1.5312551259994507,0,8
3.6910815238952637,2.0139966011047363,1.551028847694397,0,4
3.6679139137268066,2.2623445987701416,1.7730536460876465,0,24
3.561047315597534,2.52777099609375,2.18976092338562,0,24
3.4129862785339355,2.649228811264038,2.507012128829956,0,24
3.1392483711242676,2.776524543762207,2.8315937519073486,0,24
2.81011700630188,2.8320302963256836,3.0592610836029053,0,24
2.4474830627441406,2.829110860824585,-3.078205108642578,0,24
2.1598615646362305,2.7975447177886963,-2.9988114833831787,0,24
1.783686637878418,2.7237772941589355,-2.920106887817383,0,24
1.4134703874588013,2.6246590614318848,-2.862495183944702,0,24
1.2006796598434448,2.556762933731079,-2.8359830379486084,0,24
1.0232666730880737,2.481396436691284,-2.6047348976135254,0,20
0.8696267604827881,2.3462631702423096,-2.2321419715881348,0,20
0.7711747884750366,2.1078155040740967,-1.751212477684021,0,20
0.7958088517189026,1.8123384714126587,-1.2075533866882324,0,20
0.9464375376701355,1.5950596332550049,-0.7195831537246704,0,20
1.1186347007751465,1.4890328645706177,-0.34376421570777893,0,20
1.404850959777832,1.466127872467041,0.08355584740638733,0,20
1.7355626821517944,1.4690505266189575,-0.1176597848534584,0,16
2.010582685470581,1.388158917427063,-0.5409338474273682,0,16
2.161062479019165,1.2550143003463745,-0.9201740026473999,0,16
2.2729945182800293,0.9960485100746155,-1.3329602479934692,0,16
2.305168628692627,0.74793940782547,-1.5218217372894287,0,16
2.3124730587005615,0.5990810394287109,-1.542866826057434,0,12
2.390420913696289,0.3460300862789154,-1.0706948041915894,0,12
2.522481918334961,0.19336910545825958,-0.7247011661529541,0,12
2.7545340061187744,0.046040263026952744,-0.29065364599227905,0,12
3.0811526775360107,0.020588979125022888,0.1389908641576767,0,12
3.3577401638031006,0.14224214851856232,0.5366214513778687,0,12
3.5268146991729736,0.2855115830898285,0.9907759428024292,0,12
3.6321263313293457,0.5131347179412842,1.3328713178634644,0,12
3.655914783477783,0.8097295761108398,1.5598247051239014,0,8
3.665391445159912,1.2254281044006348,1.5216763019561768,0,8
3.675025701522827,1.5859869718551636,1.5308035612106323,0,8
3.6851091384887695,1.8840352296829224,1.5508382320404053,0,4
3.6902098655700684,2.076153516769409,1.5865014791488647,0,28
3.6271753311157227,2.3865108489990234,1.9517171382904053,0,24
3.486039400100708,2.5947914123535156,2.3307905197143555,0,24
3.3130862712860107,2.71299409866333,2.6538548469543457,0,24
3.0018725395202637,2.816838026046753,2.9560210704803467,0,24
2.652348279953003,2.845513105392456,3.1378774642944336,0,24
2.253075361251831,2.8121869564056396,-3.0196402072906494,0,24
1.8787087202072144,2.746720790863037,-2.935753345489502,0,24
1.584053874015808,2.6742026805877686,-2.885219097137451,0,24
1.2839508056640625,2.5867438316345215,-2.844276189804077,0,24
1.1331325769424438,2.5350117683410645,-2.8029279708862305,0,20
0.9128729104995728,2.3959479331970215,-2.355354070663452,0,20
0.8034142255783081,2.2326385974884033,-1.984799861907959,0,20
0.7645394206047058,1.9682607650756836,-1.499239444732666,0,20
0.8435376882553101,1.7125219106674194,-1.005670189857483,0,20
1.0267682075500488,1.53183114528656,-0.5180272459983826,0,20
1.2928450107574463,1.4667301177978516,-0.04763028398156166,0,20
1.5531768798828125,1.472530484199524,0.07054337859153748,0,16
1.8586699962615967,1.445188045501709,-0.27556630969047546,0,16
2.0955049991607666,1.3215004205703735,-0.7417873740196228,0,16
2.2502200603485107,1.0694584846496582,-1.245117425918579,0,16
2.2960541248321533,0.8608828186988831,-1.4499130249023438,0,16
2.306583881378174,0.6547210812568665,-1.5759366750717163,0,16
2.3371036052703857,0.465731680393219,-1.2958658933639526,0,12
